Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Pkts/s,Flow IAT Std,Flow IAT Max,Fwd IAT Tot,Fwd IAT Std,Fwd IAT Max,Bwd IAT Tot,Bwd IAT Std,Bwd IAT Max,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,SYN Flag Cnt,ACK Flag Cnt,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Label
6,4274194,10,7,1144.0,1581.0,677.0,0.0,114.4,209.89690591123804,1173.0,0.0,225.8571428571429,430.0986044197418,3.977358070316884,503382.78937390185,1921893.0,4274194.0,641551.7729727881,1921893.0,4143286.0,770597.5845346692,2111671.0,0,212,152,2.3396223943040493,1.6377356760128343,0.0,1173.0,151.38888888888889,305.0398506056485,93049.31045751636,0,0,160.2941176470588,114.4,225.8571428571429,10,1144,7,1581,8192,62856,5,20,0
17,1488,1,1,43.0,76.0,43.0,43.0,43.0,0.0,76.0,76.0,76.0,0.0,1344.0860215053765,0.0,1488.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,672.0430107526882,672.0430107526882,43.0,76.0,54.0,19.05255888325765,363.0,0,0,81.0,43.0,76.0,1,43,1,76,-1,-1,0,8,0
6,52,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,57692.307692307695,0.0,26.0,52.0,0.0,52.0,0.0,0.0,0.0,1,40,20,38461.53846153846,19230.76923076923,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,1,1,20.666666666666668,15.5,0.0,2,31,1,0,70,0,0,20,0
6,612,2,1,38.0,0.0,38.0,0.0,19.0,26.87005768508881,0.0,0.0,0.0,0.0,4901.9607843137255,407.29350596345137,594.0,612.0,0.0,612.0,0.0,0.0,0.0,1,40,20,3267.97385620915,1633.986928104575,0.0,38.0,19.0,21.939310229205777,481.3333333333333,1,1,25.33333333333333,19.0,0.0,2,38,1,0,176,0,0,20,0
6,62197065,27,28,4127.0,6898.0,813.0,0.0,152.8518519,255.2467439,1410.0,0.0,246.3571429,404.7686321,0.884286099,7970608.343,58600000.0,62200000.0,11500000.0,58600000.0,62100000.0,11300000.0,58600000.0,0,564,572,0.434104085,0.450182014,0.0,1410.0,196.875,337.8322371,114130.6205,0,0,200.4545455,152.8518519,246.3571429,27,4127,28,6898,8192,166,13,20,0
6,53536666,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373575747,0.0,53536666.0,53536666.0,0.0,53536666.0,0.0,0.0,0.0,0,40,0,0.0373575747,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,279,-1,0,20,0
6,210506,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.001833676949826,120679.8948140631,209517.0,210506.0,147570.3568065077,209601.0,0.0,0.0,0.0,0,72,32,14.25137525771237,4.750458419237456,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,0,1,0,8192,8192,0,20,0
6,2731920,10,7,1148.0,1581.0,677.0,0.0,114.8,210.0924664152536,1173.0,0.0,225.8571428571429,430.0986044197418,6.222729801751149,240106.7515652153,953239.0,2731920.0,399060.6418331053,1336494.0,2314188.0,280748.0145539768,953239.0,0,212,152,3.660429295147735,2.5623005066034144,0.0,1173.0,151.61111111111114,305.08265782337605,93075.42810457514,0,0,160.52941176470588,114.8,225.8571428571429,10,1148,7,1581,8192,62852,5,20,0
6,497,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4024.144869,0.0,497.0,497.0,0.0,497.0,0.0,0.0,0.0,0,40,0,4024.144869,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,1
6,42789,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7409848326,0.0,42789.0,42789.0,0.0,42789.0,0.0,0.0,0.0,0,40,0,46.7409848326,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,279,-1,0,20,0
6,3247866,10,7,1052.0,1429.0,581.0,0.0,105.2,181.8429114495378,1149.0,0.0,204.1428571428571,420.4990798925441,5.234206091014839,398359.4081722141,1422138.0,3247866.0,537838.2175626793,1422138.0,3047088.0,625818.982413605,1591098.0,0,212,152,3.078944759420493,2.155261331594345,0.0,1149.0,137.83333333333334,288.9071192085992,83467.32352941176,0,0,145.94117647058823,105.2,204.1428571428572,10,1052,7,1429,8192,62948,5,20,0
6,2109290,8,7,1128.0,1581.0,661.0,0.0,141.00000000000003,222.62332055996032,1173.0,0.0,225.8571428571429,430.0986044197418,7.111397674098867,247080.5396174461,953164.0,2109290.0,396329.27637863136,1186395.0,1930867.0,310018.15088566457,953164.0,0,172,152,3.792745426186064,3.3186522479128047,0.0,1173.0,169.3125,317.73127403515065,100953.1625,0,0,180.6,141.0,225.8571428571429,8,1128,7,1581,8192,62872,5,20,0
17,416,1,1,36.0,52.0,36.0,36.0,36.0,0.0,52.0,52.0,52.0,0.0,4807.692307692308,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,2403.846153846154,2403.846153846154,36.0,52.0,41.333333333333336,9.237604307034012,85.33333333333333,0,0,62.0,36.0,52.0,1,36,1,52,-1,-1,0,8,0
6,191618,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87486561805258,110576.14876786644,191555.0,191618.0,135494.38719740388,191618.0,0.0,0.0,0.0,0,72,32,15.656149213539438,5.218716404513145,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,0,1,0,8192,8192,0,20,0
17,241,1,1,22.0,38.0,22.0,22.0,22.0,0.0,38.0,38.0,38.0,0.0,8298.755186722,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,4149.377593361,4149.377593361,22.0,38.0,27.3333333333,9.237604307,85.3333333333,0,0,41.0,22.0,38.0,1,22,1,38,-1,-1,0,8,0
6,1254930,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,5.578000367,512108.9669,1254493.0,414.0,289.9137803,412.0,1254926.0,724156.9016,1254493.0,0,72,92,2.390571586,3.187428781,0.0,964.0,123.0,339.8873763,115523.4286,0,0,140.5714286,6.666666667,241.0,3,20,4,964,8192,211,1,20,1
6,4841329,7,7,1148.0,1581.0,677.0,0.0,163.99999999999997,238.3163164088155,1173.0,0.0,225.8571428571429,430.0986044197418,2.891767942232391,637333.1483535463,2297867.0,4841329.0,866439.6878870258,2297942.0,4416573.0,812305.8680415278,2300557.0,0,148,148,1.4458839711161957,1.4458839711161957,0.0,1173.0,181.9333333333333,327.2758702350285,107109.49523809522,0,0,194.92857142857144,164.0,225.8571428571429,7,1148,7,1581,8192,62852,5,20,0
17,10978,1,1,71.0,149.0,71.0,71.0,71.0,0.0,149.0,149.0,149.0,0.0,182.18254691200585,0.0,10978.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,91.09127345600292,91.09127345600292,71.0,149.0,97.0,45.033320996790806,2028.0,0,0,145.5,71.0,149.0,1,71,1,149,-1,-1,0,8,0
17,1088,1,1,40.0,139.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,1838.235294117647,0.0,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,919.1176470588236,919.1176470588236,40.0,139.0,73.0,57.15767664977295,3267.0,0,0,109.5,40.0,139.0,1,40,1,139,-1,-1,0,8,0
17,324,1,1,32.0,64.0,32.0,32.0,32.0,0.0,64.0,64.0,64.0,0.0,6172.839506172839,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,3086.4197530864194,3086.4197530864194,32.0,64.0,42.66666666666666,18.475208614068023,341.3333333333333,0,0,64.0,32.0,64.0,1,32,1,64,-1,-1,0,8,0
17,1920,1,1,43.0,102.0,43.0,43.0,43.0,0.0,102.0,102.0,102.0,0.0,1041.6666666667,0.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,520.8333333333,520.8333333333,43.0,102.0,62.6666666667,34.0636658822,1160.3333333333,0,0,94.0,43.0,102.0,1,43,1,102,-1,-1,0,8,0
6,2122627,11,7,1144.0,1581.0,677.0,0.0,104.0,202.0910685804793,1173.0,0.0,225.8571428571429,430.0986044197418,8.48005796590734,229945.0418524117,953137.0,2122627.0,331512.77526851563,1118213.0,1921057.0,344710.42150965886,953137.0,0,232,152,5.182257645832263,3.2978003200750767,0.0,1173.0,143.42105263157893,298.4730242397635,89086.14619883045,0,0,151.38888888888889,104.0,225.8571428571429,11,1144,7,1581,8192,62856,5,20,0
17,323,1,1,74.0,202.0,74.0,74.0,74.0,0.0,202.0,202.0,202.0,0.0,6191.9504643963,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,3095.9752321982,3095.9752321982,74.0,202.0,116.6666666667,73.9008344563,5461.3333333333,0,0,175.0,74.0,202.0,1,74,1,202,-1,-1,0,8,0
6,86,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23255.81395348837,0.0,86.0,86.0,0.0,86.0,0.0,0.0,0.0,0,40,0,23255.81395348837,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,278,-1,0,20,0
6,4397,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.8555834,0.0,4397.0,4397.0,0.0,4397.0,0.0,0.0,0.0,0,40,0,454.8555834,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,32738,-1,0,20,1
17,2717,1,1,37.0,134.0,37.0,37.0,37.0,0.0,134.0,134.0,134.0,0.0,736.1059993,0.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,368.0529996,368.0529996,37.0,134.0,69.33333333,56.00297611,3136.333333,0,0,104.0,37.0,134.0,1,37,1,134,-1,-1,0,8,0
17,243,1,1,51.0,67.0,51.0,51.0,51.0,0.0,67.0,67.0,67.0,0.0,8230.45267489712,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,4115.22633744856,4115.22633744856,51.0,67.0,56.333333333333336,9.237604307034012,85.33333333333333,0,0,84.5,51.0,67.0,1,51,1,67,-1,-1,0,8,0
6,13932,5,2,935.0,340.0,935.0,0.0,187.0,418.1447118,340.0,0.0,170.0,240.4163056,502.4404249,5362.852711,13265.0,13932.0,6718.993228,13559.0,13265.0,0.0,13265.0,0,124,40,358.8860178,143.5544071,0.0,935.0,159.375,335.22314,112374.5536,0,0,182.1428571,187.0,170.0,5,935,2,340,65535,32768,1,20,0
17,217,1,1,33.0,193.0,33.0,33.0,33.0,0.0,193.0,193.0,193.0,0.0,9216.5898617512,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,4608.2949308756,4608.2949308756,33.0,193.0,86.3333333333,92.3760430703,8533.3333333333,0,0,129.5,33.0,193.0,1,33,1,193,-1,-1,0,8,0
6,3707,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.5198273537,0.0,3707.0,3707.0,0.0,3707.0,0.0,0.0,0.0,0,40,0,539.5198273537,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,115,-1,0,20,0
17,12761,1,1,40.0,139.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,156.7275291905023,0.0,12761.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,78.36376459525115,78.36376459525115,40.0,139.0,73.0,57.15767664977295,3267.0,0,0,109.5,40.0,139.0,1,40,1,139,-1,-1,0,8,0
6,176,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11363.636363636364,0.0,176.0,176.0,0.0,176.0,0.0,0.0,0.0,0,40,0,11363.636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,253,-1,0,20,0
6,4432130,5,3,935.0,392.0,935.0,0.0,187.0,418.1447118,392.0,0.0,130.6666667,226.3213055,1.805001207,1624772.158,4317485.0,4432130.0,2139875.521,4317492.0,77802.0,22423.77024,54757.0,0,168,104,1.128125754,0.676875453,0.0,935.0,147.4444444,322.5349249,104028.7778,0,1,165.875,187.0,130.6666667,5,935,3,392,219,211,1,32,0
6,1686945,8,7,1138.0,1581.0,677.0,0.0,142.25,227.7465696778,1173.0,0.0,225.8571428571,430.0986044197,8.8918133075,241305.533527188,937487.0,1686945.0,386205.799992883,1111332.0,1577829.0,331848.889270252,937487.0,0,168,148,4.7423004307,4.1495128768,0.0,1173.0,169.9375,319.3627965705,101992.595833333,0,0,181.2666666667,142.25,225.8571428571,8,1138,7,1581,8192,62862,5,20,0
17,12260,1,1,47.0,108.0,47.0,47.0,47.0,0.0,108.0,108.0,108.0,0.0,163.132137031,0.0,12260.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,81.5660685155,81.5660685155,47.0,108.0,67.3333333333,35.2183664206,1240.3333333333,0,0,101.0,47.0,108.0,1,47,1,108,-1,-1,0,8,0
17,18335,1,1,36.0,92.0,36.0,36.0,36.0,0.0,92.0,92.0,92.0,0.0,109.080992637,0.0,18335.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,54.5404963185,54.5404963185,36.0,92.0,54.6666666667,32.3316150746,1045.3333333333,0,0,82.0,36.0,92.0,1,36,1,92,-1,-1,0,8,0
17,833,1,1,51.0,79.0,51.0,51.0,51.0,0.0,79.0,79.0,79.0,0.0,2400.9603841536614,0.0,833.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,1200.4801920768307,1200.4801920768307,51.0,79.0,60.333333333333336,16.165807537309522,261.33333333333337,0,0,90.5,51.0,79.0,1,51,1,79,-1,-1,0,8,0
6,119777840,10,9,1110.0,1039.0,288.0,0.0,111.0,131.60547101089682,325.0,0.0,115.44444444444444,157.7086800964924,0.1586270047948769,13602546.6925706,39938027.0,119777840.0,17164408.43764776,39938027.0,119674036.0,17593029.026872978,40015108.0,1,200,180,0.0834878972604615,0.0751391075344153,0.0,325.0,113.6,136.6984387544157,18686.46315789474,1,1,119.57894736842104,111.0,115.44444444444444,10,1110,9,1039,252,205,4,20,0
6,54628339,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366110344,0.0,54628339.0,54628339.0,0.0,54628339.0,0.0,0.0,0.0,0,40,0,0.0366110344,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,279,-1,0,20,0
6,832272,6,5,283.0,1734.0,213.0,0.0,47.16666666666667,85.93117400959134,1460.0,0.0,346.8,633.5070638911614,13.216832958455887,237027.1598599808,756863.0,832272.0,330301.63070714625,756863.0,44753.0,22112.61337449737,44356.0,0,132,112,7.209181613703212,6.007651344752677,0.0,1460.0,168.08333333333331,417.5601118039138,174356.446969697,0,0,183.3636363636364,47.16666666666666,346.8,6,283,5,1734,8192,946,2,20,0
17,629,1,1,35.0,63.0,35.0,35.0,35.0,0.0,63.0,63.0,63.0,0.0,3179.6502384738,0.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,1589.8251192369,1589.8251192369,35.0,63.0,44.3333333333,16.1658075373,261.3333333333,0,0,66.5,35.0,63.0,1,35,1,63,-1,-1,0,8,0
6,5716078,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699780514,3062981.323,5438555.0,5716078.0,3649400.725,5438555.0,0.0,0.0,0.0,0,72,32,0.524835385,0.174945128,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,0,1,0,8192,29200,0,20,0
17,126854,1,1,29.0,118.0,29.0,29.0,29.0,0.0,118.0,118.0,118.0,0.0,15.766156368738866,0.0,126854.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,7.883078184369433,7.883078184369433,29.0,118.0,58.66666666666667,51.3841739578767,2640.333333333333,0,0,88.0,29.0,118.0,1,29,1,118,-1,-1,0,8,0
17,1203,1,1,46.0,149.0,46.0,46.0,46.0,0.0,149.0,149.0,149.0,0.0,1662.5103906899417,0.0,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,831.2551953449708,831.2551953449708,46.0,149.0,80.33333333333334,59.46707772653146,3536.333333333333,0,0,120.5,46.0,149.0,1,46,1,149,-1,-1,0,8,0
6,5450105,5,3,935.0,344.0,935.0,0.0,187.0,418.1447118,344.0,0.0,114.6666667,198.6084926,1.467861628,2031984.748,5386621.0,5450105.0,2682777.478,5386627.0,35774.0,7659.380654,23303.0,0,168,104,0.917413518,0.550448111,0.0,935.0,142.1111111,318.3553221,101350.1111,0,1,159.875,187.0,114.6666667,5,935,3,344,219,211,1,32,0
17,1171,1,1,40.0,56.0,40.0,40.0,40.0,0.0,56.0,56.0,56.0,0.0,1707.9419299743809,0.0,1171.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,853.9709649871904,853.9709649871904,40.0,56.0,45.333333333333336,9.237604307034012,85.33333333333333,0,0,68.0,40.0,56.0,1,40,1,56,-1,-1,0,8,0
17,879,1,1,40.0,139.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,2275.3128555176336,0.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,1137.6564277588168,1137.6564277588168,40.0,139.0,73.0,57.15767664977295,3267.0,0,0,109.5,40.0,139.0,1,40,1,139,-1,-1,0,8,0
6,4050712,13,8,1440.0,1731.0,725.0,0.0,110.7692307692,196.5787178402,1179.0,0.0,216.375,405.4647906151,5.1842737771,264969.753321393,937507.0,4050712.0,337947.411331552,1171179.0,3947029.0,374641.213072683,984322.0,0,272,172,3.2093123382,1.9749614389,0.0,1179.0,144.1363636364,283.8113550959,80548.8852813853,0,0,151.0,110.7692307692,216.375,13,1440,8,1731,8192,62645,7,20,0
6,115617927,19,16,1101.0,734.0,517.0,0.0,57.94736842105262,157.7872948286925,578.0,0.0,45.875,147.1388799739892,0.3027212207324907,4719382.6377653,10014622.0,115617927.0,4783572.209785268,10031093.0,110336091.0,4585902.883197466,10031150.0,0,392,464,0.1643343769690664,0.1383868437634243,0.0,578.0,50.97222222222221,148.98024530810616,22195.11349206349,0,0,52.42857142857143,57.94736842105263,45.875,19,1101,16,734,8192,123,15,20,0
17,692,1,1,315.0,302.0,315.0,315.0,315.0,0.0,302.0,302.0,302.0,0.0,2890.173410404624,0.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,1445.086705202312,1445.086705202312,302.0,315.0,310.6666666666667,7.505553499465135,56.33333333333333,0,0,466.0,315.0,302.0,1,315,1,302,-1,-1,0,8,0
6,1718,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.144354,0.0,1718.0,1718.0,0.0,1718.0,0.0,0.0,0.0,0,40,0,1164.144354,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,32738,-1,0,20,1
6,1292,5,2,935.0,316.0,935.0,0.0,187.0,418.1447118,316.0,0.0,158.0,223.4457429,5417.956656,248.3285458,638.0,1292.0,443.7033544,961.0,638.0,0.0,638.0,0,124,40,3869.96904,1547.987616,0.0,935.0,156.375,333.4786082,111207.9821,0,0,178.7142857,187.0,158.0,5,935,2,316,65535,32768,1,20,0
6,879,3,4,161.0,488.0,161.0,0.0,53.6666666667,92.9533933395,488.0,0.0,122.0,244.0,7963.5949943117,89.7858563472,271.0,473.0,133.6431816443,331.0,608.0,174.0153249956,378.0,0,72,92,3412.9692832765,4550.6257110353,0.0,488.0,81.125,173.7875858627,30202.125,0,0,92.7142857143,53.6666666667,122.0,3,161,4,488,8192,149,1,20,0
6,4948327,5,3,935.0,357.0,935.0,0.0,187.0,418.1447118,357.0,0.0,119.0,206.1140461,1.616708031,1810008.981,4810955.0,4948327.0,2382813.931,4810962.0,75926.0,53335.65029,75677.0,0,168,104,1.010442519,0.606265512,0.0,935.0,143.5555556,319.4135686,102025.0278,0,1,161.5,187.0,119.0,5,935,3,357,219,211,1,32,0
6,13709,3,4,313.0,935.0,313.0,0.0,104.3333333,180.7106343,935.0,0.0,233.75,467.5,510.6134656,4966.569416,12397.0,12750.0,8516.394073,12397.0,13705.0,7099.397463,12750.0,0,72,92,218.8343424,291.7791232,0.0,935.0,156.0,333.2750901,111072.2857,0,0,178.2857143,104.3333333,233.75,3,313,4,935,65535,219,1,20,1
6,4788307,12,7,1144.0,1581.0,677.0,0.0,95.3333333333,195.0111107946,1173.0,0.0,225.8571428571,430.0986044197,3.9679995456,562249.98479214,2312630.0,4788307.0,696542.999855899,2312630.0,4452704.0,881102.269263374,2411965.0,0,252,152,2.5061049761,1.4618945694,0.0,1173.0,136.25,292.2770630394,85425.8815789474,0,0,143.4210526316,95.3333333333,225.8571428571,12,1144,7,1581,8192,62856,5,20,0
17,32298,2,2,82.0,114.0,41.0,41.0,41.0,0.0,57.0,57.0,57.0,0.0,123.84667781286768,17923.34924058559,31462.0,31936.0,0.0,31936.0,31824.0,0.0,31824.0,0,16,16,61.92333890643384,61.92333890643384,41.0,57.0,47.4,8.763560920082657,76.8,0,0,59.25,41.0,57.0,2,82,2,114,-1,-1,1,8,0
6,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,20,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,1
6,68555780,33,44,2612.0,2344.0,517.0,0.0,79.15151515151514,120.669000061149,299.0,0.0,53.27272727272727,75.03963716515011,1.1231729841014135,6734351.219093368,58690187.0,68555780.0,10356391.8773225,58753077.0,68390122.0,8948112.778971352,58753271.0,0,672,892,0.4813598503291772,0.6418131337722363,0.0,517.0,63.53846153846156,97.02064210777516,9413.004995004998,0,0,64.36363636363636,79.15151515151516,53.27272727272727,33,2612,44,2344,8192,205,19,20,0
6,9865,2,1,38.0,0.0,38.0,0.0,19.0,26.8700576851,0.0,0.0,0.0,0.0,304.1054232134,6948.7383387202,9846.0,9865.0,0.0,9865.0,0.0,0.0,0.0,1,40,20,202.7369488089,101.3684744045,0.0,38.0,19.0,21.9393102292,481.3333333333,1,1,25.3333333333,19.0,0.0,2,38,1,0,123,0,0,20,0
17,1002,1,1,38.0,103.0,38.0,38.0,38.0,0.0,103.0,103.0,103.0,0.0,1996.007984031936,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,998.003992015968,998.003992015968,38.0,103.0,59.66666666666667,37.52776749732568,1408.3333333333337,0,0,89.5,38.0,103.0,1,38,1,103,-1,-1,0,8,0
6,57306,3,4,436.0,860.0,436.0,0.0,145.33333333333334,251.72471736667683,860.0,0.0,215.0,430.0,122.15125815795902,11470.233511136554,24019.0,32877.0,9451.89634412058,23122.0,34220.0,19402.368137248952,33810.0,0,72,92,52.35053921055387,69.80071894740516,0.0,860.0,162.00000000000003,320.65646949433506,102820.57142857143,0,0,185.1428571428572,145.33333333333334,215.0,3,436,4,860,8192,31,1,20,0
6,139,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14388.489208633096,0.0,139.0,139.0,0.0,139.0,0.0,0.0,0.0,0,40,0,14388.489208633096,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,257,-1,0,20,0
6,33457914,10,11,1295.0,5895.0,431.0,0.0,129.5,208.05514760381308,1460.0,0.0,535.9090909090909,632.5101508348233,0.6276541926672415,3494837.033095416,10015388.0,26052706.0,4456351.289838034,10046703.0,33426660.0,4446338.800512195,10046773.0,0,212,256,0.2988829488891626,0.3287712437780789,0.0,1460.0,326.81818181818187,505.5566132269354,255587.4891774892,0,0,342.3809523809524,129.5,535.9090909090909,10,1295,11,5895,8192,1013,5,20,0
6,15844,3,4,310.0,935.0,310.0,0.0,103.3333333,178.9785834,935.0,0.0,233.75,467.5,441.8076243,5992.822996,14861.0,15122.0,10323.75901,14861.0,15837.0,8527.744895,15118.0,0,72,92,189.3461247,252.4614996,0.0,935.0,155.625,333.0748254,110938.8393,0,0,177.8571429,103.3333333,233.75,3,310,4,935,65535,219,1,20,1
6,71869263,12,14,587.0,5242.0,200.0,0.0,48.91666666666667,75.1065404891107,1460.0,0.0,374.4285714285714,597.860507822006,0.361768006442476,11924758.580884736,58811031.0,71869244.0,17747805.52908448,58811031.0,71857672.0,16417332.32149493,58903240.0,0,252,292,0.1669698491272966,0.1947981573151793,0.0,1460.0,215.88888888888889,457.4926088796268,209299.4871794872,0,0,224.19230769230768,48.91666666666666,374.4285714285714,12,587,14,5242,8192,31,5,20,0
6,1632,2,1,38.0,0.0,38.0,0.0,19.0,26.8700576851,0.0,0.0,0.0,0.0,1838.2352941177,1087.5302294649,1585.0,1632.0,0.0,1632.0,0.0,0.0,0.0,1,40,20,1225.4901960784,612.7450980392,0.0,38.0,19.0,21.9393102292,481.3333333333,1,1,25.3333333333,19.0,0.0,2,38,1,0,123,0,0,20,0
6,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,180,-1,0,20,0
6,658,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,10638.297872340429,91.0552945559272,237.0,336.0,115.9655121145938,250.0,421.0,140.37568640378336,295.0,0,72,92,4559.270516717325,6079.0273556231,0.0,488.0,81.125,173.78758586274222,30202.125,0,0,92.71428571428572,53.66666666666666,122.0,3,161,4,488,8192,149,1,20,0
6,55348459,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361347006969064,0.0,55348459.0,55348459.0,0.0,55348459.0,0.0,0.0,0.0,0,40,0,0.0361347006969064,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,0,0,0,279,-1,0,20,0
17,282,1,1,37.0,69.0,37.0,37.0,37.0,0.0,69.0,69.0,69.0,0.0,7092.198581560283,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,3546.099290780141,3546.099290780141,37.0,69.0,47.66666666666666,18.475208614068023,341.3333333333333,0,0,71.5,37.0,69.0,1,37,1,69,-1,-1,0,8,0
6,4122535,14,8,1456.0,1731.0,741.0,0.0,104.0,195.0136089926,1179.0,0.0,216.375,405.4647906151,5.3365223097,279028.140776449,957454.0,4122535.0,358066.80271691,1190153.0,4050973.0,406939.362164626,1200035.0,0,292,172,3.3959687425,1.9405535672,0.0,1179.0,138.5652173913,280.3867176998,78616.7114624506,0,0,144.8636363636,104.0,216.375,14,1456,8,1731,8192,62629,7,20,0
